"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
2013000065536,2013-02-25,2342,2013-02-25,2342,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","SOUTH","S","S1","MID BEACON HILL"
20090000217613,2009-06-23,1800,2009-06-23,2053,"CAR PROWL",NA,NA,"D","D1","SLU/CASCADE"
2014000023060,2014-01-21,2235,2014-01-21,2235,"WEAPON","WEAPON-POSSESSION","WEST",NA,"M3","DOWNTOWN COMMERCIAL"
20080000407245,2008-10-30,NA,2008-10-30,627,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","U",NA,"UNIVERSITY"
20140000909941,2014-12-23,1230,2014-12-24,1137,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U3","SANDPOINT"
20180000219602,2018-06-16,2223,2018-06-16,2223,"DUI",NA,"NORTH","U","U3","SANDPOINT"
20090000436087,2009-12-18,2200,2009-12-19,1935,"CAR PROWL",NA,"WEST","Q","Q1","MAGNOLIA"
20110000405983,NA,NA,2011-12-19,2141,NA,"THEFT-MAIL","SOUTHWEST","F","F3","SOUTH PARK"
20130000106033,2013-03-29,1900,NA,2211,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
2008000087020,2008-03-07,1440,2008-03-07,1611,"TRESPASS","TRESPASS","NORTH","U","U2","UNIVERSITY"
NA,2009-10-16,1220,2009-10-16,1630,"CAR PROWL","THEFT-CARPROWL","EAST","E","E2","FIRST HILL"
20180000907216,2018-08-05,100,2018-08-07,1300,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W",NA,"FAUNTLEROY SW"
20150000448737,2015-12-29,510,2015-12-29,1333,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","D1","BELLTOWN"
20100000255436,2010-07-24,1729,2010-07-24,1729,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","NORTH","L","L1","NORTHGATE"
2010000061514,2010-02-23,1458,2010-02-23,1458,"THEFT-BUILDING","THEFT-BUILDING","WEST","M","M3","DOWNTOWN COMMERCIAL"
20140000424076,2014-12-24,538,2014-12-24,538,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","J3","ROOSEVELT/RAVENNA"
20180000299649,2018-08-09,1500,2018-08-12,1540,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","O","O2","GEORGETOWN"
20110000263385,2011-08-11,2035,2011-08-11,2039,"THEFT-SHOPLIFT",NA,"SOUTH",NA,"S1","NEW HOLLY"
20140000376664,2014-11-10,1539,2014-11-10,1539,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O1","SODO"
20130000389194,NA,1551,2013-10-26,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","G3","MADRONA/LESCHI"
20150000408191,2015-11-22,1400,2015-11-22,2036,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","BELLTOWN"
20150000259503,2015-07-28,1550,2015-07-28,1649,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","L3","LAKECITY"
2008000045765,2008-02-04,1410,2008-02-04,1410,"CAR PROWL","THEFT-LICENSE PLATE",NA,"D","D3",NA
20080000293216,2008-08-07,1500,2008-08-07,2127,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R3","COLUMBIA CITY"
20150000231406,2015-07-07,445,2015-07-07,829,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","SANDPOINT"
20130000453536,2013-12-19,1830,2013-12-19,NA,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","R","R3",NA
20170000903378,2017-04-15,NA,2017-04-15,1256,"CAR PROWL",NA,"NORTH","U","U1","UNIVERSITY"
20170000218238,2017-06-16,2315,2017-06-17,1508,"CAR PROWL","THEFT-CARPROWL",NA,"K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20120000309893,2012-09-13,1643,2012-09-13,1643,NA,"THEFT-SHOPLIFT","WEST","K","K1","DOWNTOWN COMMERCIAL"
20170000158692,NA,1532,2017-05-06,1237,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20150000354522,2015-10-09,1600,2015-10-10,901,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"N","N2","BITTERLAKE"
20140000408920,2014-12-09,900,2014-12-10,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20170000445924,2017-12-01,900,2017-12-03,1245,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","FIRST HILL"
20150000170525,2015-05-24,500,2015-05-24,522,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","U","U2","UNIVERSITY"
NA,2010-11-20,2300,2010-11-21,1910,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"G2","CENTRAL AREA/SQUIRE PARK"
20090000300872,2009-08-25,2144,2009-08-25,2144,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M3","DOWNTOWN COMMERCIAL"
20080000318052,2008-08-26,100,2008-08-26,738,"CAR PROWL",NA,"SOUTHWEST","W","W3","FAUNTLEROY SW"
20100000306435,2010-09-01,2005,2010-09-01,2005,"NARCOTIC","NARC-SELL-COCAINE","SOUTH","R","R2","CLAREMONT/RAINIER VISTA"
20100000387599,2010-11-05,2000,2010-11-06,2327,"BURGLARY-RESIDENTIAL",NA,"NORTH","B","B2","BALLARD SOUTH"
NA,2016-01-22,900,2016-01-27,1128,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E2","CAPITOL HILL"
20160000323880,2016-09-06,1930,2016-09-07,353,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","WEST","Q","Q3","QUEEN ANNE"
2009000012271,2009-01-09,930,2009-01-10,1817,"ARSON","ARSON-VEHICLE","NORTH","U","U2","UNIVERSITY"
20120000239481,2012-07-24,1040,2012-07-24,1040,NA,"ASSLT-AGG-WEAPON","EAST","E","E3","FIRST HILL"
20160000422466,NA,2200,2016-11-22,1739,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","R","R1","NORTH BEACON HILL"
20100000171942,2010-05-24,2115,2010-05-24,2240,"NARCOTIC","NARC-SELL-COCAINE","WEST","D",NA,"SLU/CASCADE"
2011000015927,2011-01-02,1200,2011-01-14,1105,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","B","B3","WALLINGFORD"
2012000019786,2012-01-21,1830,2012-01-21,2003,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2",NA
2014000024712,2013-11-01,1,2014-01-23,1218,"THEFT-BUILDING","THEFT-BUILDING","WEST",NA,"Q2","QUEEN ANNE"
20170000140316,2017-04-22,840,2017-04-22,845,"TRESPASS","TRESPASS","SOUTH",NA,"O1","SODO"
2011000065085,2011-01-24,1,2011-02-25,505,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M1","BELLTOWN"
20080000393246,2008-10-19,1100,2008-10-19,1433,"CAR PROWL","THEFT-AUTOACC","NORTH","L","L1","LAKECITY"
20180000153755,2018-04-28,1600,2018-05-01,1242,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH",NA,"N2","NORTHGATE"
20160000444677,2016-12-10,NA,2016-12-11,906,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20170000189404,NA,1656,2017-05-28,1252,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","K3",NA
20180000902592,2018-03-22,1215,2018-03-23,1934,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M3","DOWNTOWN COMMERCIAL"
20110000238562,2011-07-23,NA,2011-07-23,253,"ROBBERY-STREET","ROBBERY-STREET-GUN","SOUTH","R","R3","LAKEWOOD/SEWARD PARK"
20170000322816,2017-08-31,902,2017-08-31,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L2","ROOSEVELT/RAVENNA"
20140000388605,2014-11-18,1000,2014-11-20,1604,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","N","N3","NORTHGATE"
20090000364517,2009-10-14,1530,2009-10-16,148,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"U","U2","UNIVERSITY"
2008000092905,2007-10-07,0,2008-03-12,1030,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R2","MOUNT BAKER"
2012000096166,2012-03-22,1600,NA,1330,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1",NA
20130000160807,NA,2200,2013-05-13,1000,"CAR PROWL",NA,"SOUTH","S","S1",NA
20140000391557,2014-11-22,2305,2014-11-22,2305,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","U1","UNIVERSITY"
20110000289473,2011-08-31,1500,2011-09-02,1436,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1","ROOSEVELT/RAVENNA"
20180000106875,2018-03-26,1249,2018-03-26,1357,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","EAST","E","E2","CAPITOL HILL"
20140000266820,2014-08-12,1158,2014-08-12,1158,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","WEST",NA,"K1","DOWNTOWN COMMERCIAL"
20150000409743,2015-11-23,NA,2015-11-23,2158,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","SLU/CASCADE"
20150000104382,NA,2330,2015-03-31,1452,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTH","R","R3",NA
2018000038,NA,2357,2018-01-01,100,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","J",NA,NA
20140000156749,2014-05-19,1245,2014-05-19,1824,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R",NA,"NORTH BEACON HILL"
20150000251438,2015-07-22,1310,2015-07-22,1310,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","SOUTHWEST","F","F3","SOUTH PARK"
20180000296290,2018-08-09,1830,2018-08-10,233,"CAR PROWL",NA,"SOUTH","O","O1","SODO"
20140000224912,2014-07-10,2108,2014-07-10,2108,"TRESPASS","TRESPASS","NORTH","B","B2","PHINNEY RIDGE"
20150000256485,2015-07-26,257,2015-07-26,257,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","EAST","C","C1","EASTLAKE - EAST"
2012000096630,2012-03-30,2141,2012-03-30,2141,"DUI","DUI-LIQUOR","NORTH","L","L1","NORTHGATE"
20130000299891,2013-08-19,2104,2013-08-19,2104,"THEFT-ALL OTHER","THEFT-PRSNATCH","NORTH","L","L2","NORTHGATE"
20130000390925,2013-10-28,57,2013-10-28,57,"NARCOTIC","NARC-SELL-COCAINE","WEST","K","K2","DOWNTOWN COMMERCIAL"
20150000260981,2015-07-29,1645,2015-07-29,1646,"TRESPASS","TRESPASS",NA,"N","N3","NORTHGATE"
NA,2013-08-18,107,2013-08-18,107,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","D","D1","BELLTOWN"
20130000223137,2013-06-26,1720,2013-06-26,1720,"NARCOTIC","NARC-FORGERY-PRESCRIPTION","SOUTHWEST","W","W2","ALASKA JUNCTION"
20170000257527,2017-07-15,1150,2017-07-15,1227,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20160000467391,2016-12-30,1646,2016-12-30,1859,NA,"THEFT-SHOPLIFT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20100000128402,2010-04-19,930,NA,951,"CAR PROWL","THEFT-CARPROWL",NA,"K","K1","DOWNTOWN COMMERCIAL"
20170000222442,2017-06-20,NA,2017-06-20,2200,"TRESPASS","TRESPASS","NORTH","N","N1","BITTERLAKE"
20110000412241,NA,NA,2011-12-26,1559,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R1",NA
20140000900247,2014-01-14,1010,2014-01-14,2303,"CAR PROWL","THEFT-CARPROWL","WEST","D",NA,"BELLTOWN"
2014000019779,2014-01-18,2133,2014-01-18,2133,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","L","L2","NORTHGATE"
20180000901895,2018-02-22,2300,2018-02-27,1430,"CAR PROWL","THEFT-CARPROWL","EAST","C","C2",NA
NA,2016-04-09,1700,2016-04-09,2339,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","B3","WALLINGFORD"
20170000246562,2017-07-07,1636,2017-07-07,1636,"TRESPASS","TRESPASS","NORTH","B","B3","WALLINGFORD"
20160000905077,2016-07-22,1940,2016-07-24,1950,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","E","E2","CAPITOL HILL"
20120000265181,2012-08-11,1212,2012-08-11,1422,"THEFT-ALL OTHER",NA,"EAST","E","E2","CAPITOL HILL"
20100000147340,2010-05-06,NA,2010-05-06,229,"DUI","DUI-LIQUOR","SOUTHWEST","W","W1","NORTH ADMIRAL"
2013000091966,2013-03-18,1850,2013-03-18,1854,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M3","DOWNTOWN COMMERCIAL"
20110000385270,2011-11-30,15,2011-11-30,15,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J2","PHINNEY RIDGE"
201000008033,2010-01-08,519,2010-01-08,519,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","EAST","E","E2","CAPITOL HILL"
20110000411367,2011-12-25,1007,2011-12-25,1007,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","M","M3","DOWNTOWN COMMERCIAL"
201000007606,2010-01-07,1906,2010-01-07,1907,"TRESPASS","TRESPASS","NORTH","J","J2","BALLARD NORTH"
201300005223,2013-01-04,NA,2013-01-05,1045,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES",NA,"C","C1","MONTLAKE/PORTAGE BAY"
20140000175415,2014-06-01,1610,2014-06-03,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","NORTH","J","J3","GREENWOOD"
2011000038096,2011-02-01,1408,2011-02-01,1553,"CAR PROWL","THEFT-CARPROWL","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
2016000033243,2016-01-27,2100,2016-01-28,1428,NA,"BURGLARY-NOFORCE-NONRES",NA,NA,"O3","GEORGETOWN"
NA,2018-04-05,442,2018-04-05,809,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E1",NA
2011000061171,2011-02-21,1222,2011-02-21,1222,"BURGLARY-RESIDENTIAL",NA,"SOUTH","S","S3","RAINIER VIEW"
20090000101382,2009-03-25,1115,2009-03-25,1115,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","O","O1","SODO"
20120000435616,2012-12-21,2324,2012-12-21,NA,NA,"DUI-LIQUOR","WEST","D","D3","SLU/CASCADE"
20140000196572,2014-06-19,1900,2014-06-19,2206,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","ALASKA JUNCTION"
20130000171630,2013-05-21,2231,2013-05-21,2300,"PROSTITUTION","PROSTITUTION PATRONIZING","NORTH",NA,"N2","NORTHGATE"
20170000908912,NA,2030,2017-10-01,834,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2","QUEEN ANNE"
NA,2010-03-01,800,2010-03-01,803,"ROBBERY-RESIDENTIAL","ROBBERY-RESIDENCE-WEAPON","NORTH","L",NA,"LAKECITY"
20090000416381,2009-12-01,700,2009-12-01,2045,"CAR PROWL","THEFT-CARPROWL","WEST","K","K2","PIONEER SQUARE"
20080000333032,2008-09-05,700,2008-09-06,2035,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S3","RAINIER VIEW"
20100000379263,2010-10-30,1215,2010-10-30,1215,"BURGLARY-RESIDENTIAL",NA,"NORTH","U","U1","SANDPOINT"
2017000018867,2017-01-16,845,2017-01-16,845,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","J3","ROOSEVELT/RAVENNA"
20130000135418,2013-04-23,340,2013-04-23,347,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTH","R","R2","NORTH BEACON HILL"
20090000316894,2009-09-07,1856,2009-09-07,NA,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M2","DOWNTOWN COMMERCIAL"
20160000200121,2016-06-05,555,2016-06-06,1105,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","D1","BELLTOWN"
20140000288271,2014-08-29,1019,2014-08-29,1019,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S3","RAINIER BEACH"
20170000905347,NA,1510,2017-06-16,1522,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
NA,2016-05-03,421,NA,421,"TRESPASS",NA,"NORTH",NA,"U3","ROOSEVELT/RAVENNA"
20160000287376,2016-08-09,2010,NA,2010,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","B","B2","BALLARD SOUTH"
20160000227533,2016-06-26,1526,2016-06-26,1851,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","D1","SLU/CASCADE"
20090000227207,2009-07-01,920,2009-07-01,935,NA,"VEH-THEFT-TRUCK","EAST","G","G3","JUDKINS PARK/NORTH BEACON HILL"
20090000244223,2009-07-13,2130,2009-07-13,2130,"PROSTITUTION","PROSTITUTION","WEST","D","D2","SLU/CASCADE"
20090000316952,2009-09-07,1944,2009-09-07,2036,"CAR PROWL","THEFT-CARPROWL","NORTH","B",NA,NA
NA,2011-08-01,2330,NA,1259,"BURGLARY-RESIDENTIAL",NA,NA,NA,"F2","SOUTH DELRIDGE"
20180000349888,2018-09-19,645,2018-09-19,826,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","D1","BELLTOWN"
NA,NA,2145,2017-08-05,2201,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S3","RAINIER BEACH"
NA,2008-06-19,2030,2008-06-19,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3",NA
2017000019305,2016-10-15,0,2017-01-16,1622,NA,"BURGLARY-NOFORCE-NONRES",NA,"B","B3","WALLINGFORD"
20120000344976,2012-10-08,2136,2012-10-08,2136,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","WEST","D","D1","BELLTOWN"
20100000410829,2010-11-27,1954,2010-11-27,2041,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
2015000075189,2015-03-06,2340,2015-03-06,2359,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","ALASKA JUNCTION"
20090000210082,2009-06-17,2202,NA,2202,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"K","K2","PIONEER SQUARE"
20080000164162,2008-05-07,1842,2008-05-07,1842,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","SOUTH","R","R2","CLAREMONT/RAINIER VISTA"
2011000047493,2011-02-09,1242,2011-02-25,1315,"WEAPON","WEAPON-CONCEALED","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20080000357631,NA,1156,2008-09-23,1539,"SEX OFFENSE-OTHER","SEXOFF-INDECENT EXPOSURE","SOUTH","R","R1","NORTH BEACON HILL"
20170000908919,2017-09-29,2200,2017-10-01,1348,"CAR PROWL","THEFT-CARPROWL","UNKNOWN","","","UNKNOWN"
20100000901911,2010-11-11,1430,2010-11-12,1909,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
20080000273224,2008-07-25,15,NA,15,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","M","M1","DOWNTOWN COMMERCIAL"
NA,NA,1945,2010-04-14,1948,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","J3","ROOSEVELT/RAVENNA"
20080000233769,2008-06-25,1800,2008-06-27,1757,"BURGLARY-RESIDENTIAL",NA,"WEST","D","D1","BELLTOWN"
20160000416578,2016-11-17,NA,2016-11-17,2337,"TRESPASS","TRESPASS","SOUTH","S","S3","RAINIER BEACH"
20160000901226,2016-02-16,NA,2016-02-16,1026,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","ALASKA JUNCTION"
20130000450210,2013-12-16,1700,2013-12-17,220,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S1","MID BEACON HILL"
20150000347413,2015-10-03,40,2015-10-04,2035,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20130000359981,2013-10-03,700,2013-10-03,1859,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST",NA,"F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20100000147131,2010-05-05,2254,2010-05-06,15,"WEAPON","WEAPON-POSSESSION","EAST","E",NA,"FIRST HILL"
2012000059404,2012-02-27,1000,2012-02-27,1000,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTH","S","S2","BRIGHTON/DUNLAP"
20150000330490,2015-09-21,5,2015-09-21,36,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","C","C1","CAPITOL HILL"
2017000094773,2017-03-17,1406,2017-03-17,1406,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","B","B3","PHINNEY RIDGE"
20160000398545,2016-11-03,1713,2016-11-03,1807,"TRESPASS","TRESPASS","WEST","Q","Q3","QUEEN ANNE"
20100000112438,2010-04-06,1030,2010-04-07,643,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R1","NORTH BEACON HILL"
2018000073474,2018-02-28,1434,2018-02-28,1434,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTH","O","O2","SODO"
2009000025874,2009-01-20,2200,2009-01-21,1927,"CAR PROWL",NA,"WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20120000172121,2012-06-02,NA,2012-06-03,1153,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","ROOSEVELT/RAVENNA"
20160000121704,2016-04-08,2010,2016-04-08,2109,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S3","RAINIER BEACH"
2017000090615,2017-03-14,830,2017-03-14,1233,"CAR PROWL","THEFT-CARPROWL",NA,"D",NA,"SLU/CASCADE"
20090000291965,2009-08-18,1957,NA,2004,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L1","NORTHGATE"
20150000385133,2015-11-03,1347,2015-11-03,1357,"CAR PROWL","THEFT-CARPROWL","EAST","C",NA,"MADRONA/LESCHI"
20140000901107,2014-02-21,2300,2014-02-22,106,"CAR PROWL","THEFT-CARPROWL","WEST","M",NA,NA
20100000176983,2010-05-28,844,2010-05-28,910,"SEX OFFENSE-OTHER","SEXOFF-INDECENT EXPOSURE","SOUTH","R",NA,"NORTH BEACON HILL"
20170000364244,2017-09-29,2100,2017-09-30,1727,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","N","N1","BALLARD NORTH"
20160000313652,2016-08-29,2200,2016-08-30,1,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20080000230590,2008-06-24,930,2008-06-25,1432,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","D1","BELLTOWN"
NA,NA,2200,2015-05-09,1729,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R3","COLUMBIA CITY"
20180000198831,2018-05-31,1600,2018-06-02,648,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","MORGAN"
20130000903950,2013-07-06,2130,2013-07-07,1144,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST",NA,"W3","FAUNTLEROY SW"
20150000397829,2015-11-14,645,2015-11-14,1822,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S3","RAINIER VIEW"
20170000157220,2017-05-05,1124,2017-05-05,1320,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTH","S","S3","RAINIER VIEW"
20120000902610,2012-06-12,NA,2012-06-12,937,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R2","MOUNT BAKER"
20140000292560,2014-09-02,0,2014-09-02,650,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","WEST","D","D3","SLU/CASCADE"
2009000074068,2009-03-02,915,2009-03-02,1105,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F3","HIGHLAND PARK"
2015000098912,2015-03-26,1800,2015-03-26,2026,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","M","M1","BELLTOWN"
20130000160197,2013-05-12,NA,2013-05-12,2009,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","C","C1","MILLER PARK"
20170000208286,2017-06-10,1014,2017-06-10,1014,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH",NA,"U3","SANDPOINT"
2010000034911,2010-01-30,2300,NA,2300,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U",NA,"ROOSEVELT/RAVENNA"
20130000144099,2013-04-30,800,2013-04-30,1106,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","E","E2","CAPITOL HILL"
20130000111205,2013-04-03,320,2013-04-03,320,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","NORTH","J","J1",NA
2011000065596,2011-02-25,NA,2011-02-25,1714,NA,"THEFT-OTH","WEST","M","M1","DOWNTOWN COMMERCIAL"
20080000355512,2008-09-21,2128,2008-09-21,2128,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","J","J3","PHINNEY RIDGE"
20180000143261,2018-04-23,1830,2018-04-23,1830,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","E","E1","CAPITOL HILL"
20170000147260,2017-04-27,1918,2017-04-27,1918,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20140000328696,2014-10-01,650,2014-10-01,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F3","SOUTH PARK"
20140000240227,2014-07-22,1750,2014-07-22,1750,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20160000362212,2016-10-06,30,2016-10-06,847,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
2015000044723,2015-02-08,NA,2015-02-08,1440,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E1","CAPITOL HILL"
20110000151255,2011-05-12,1200,2011-05-17,1306,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","G","G1","FIRST HILL"
20170000906298,NA,1700,2017-07-16,40,NA,"THEFT-CARPROWL",NA,"M","M1",NA
20150000238348,2015-07-11,1930,2015-07-12,1050,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","M","M1","DOWNTOWN COMMERCIAL"
20130000388887,2013-10-26,30,2013-10-26,1055,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W1","ALASKA JUNCTION"
NA,2014-12-27,1048,2014-12-27,1048,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2",NA
