"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
2012000017092,2012-01-17,1700,NA,902,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","Q2","QUEEN ANNE"
20140000423112,2014-12-23,800,2014-12-23,815,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
20120000294381,2012-09-02,NA,2012-09-02,226,"DUI",NA,"WEST","Q","Q2","QUEEN ANNE"
20180000266950,2018-07-20,221,2018-07-20,NA,"TRESPASS",NA,"WEST","K",NA,"CHINATOWN/INTERNATIONAL DISTRICT"
20170000309914,2017-08-21,1900,NA,2208,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S3",NA
20080000388352,2008-10-15,1830,2008-10-15,2112,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1",NA
20120000328234,2012-09-26,745,2012-09-26,1943,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","E","E2","CAPITOL HILL"
20090000405335,2009-11-20,2324,2009-11-20,2324,"LIQUOR LAW VIOLATION","LIQUOR LAW VIOLATION","NORTH","U","U1","ROOSEVELT/RAVENNA"
20160000908694,2016-11-05,NA,2016-11-06,1526,"CAR PROWL","THEFT-AUTOACC","WEST","Q","Q2","QUEEN ANNE"
NA,2008-12-25,1800,2008-12-25,2238,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R1","MID BEACON HILL"
20180000161320,2018-05-11,1835,2018-05-11,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20140000251112,NA,748,NA,748,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U2","UNIVERSITY"
NA,NA,150,2014-09-02,744,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B1","BALLARD SOUTH"
2009000054201,2009-02-09,1200,2009-02-13,1801,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","D2","QUEEN ANNE"
20130000326759,2013-09-07,2030,2013-09-08,NA,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST",NA,NA,"SLU/CASCADE"
2018000011092,2018-01-10,19,2018-01-10,19,"DUI",NA,"NORTH","J","J2","PHINNEY RIDGE"
20160000258572,2016-07-19,1805,2016-07-19,1805,"NARCOTIC","NARC-POSSESS-COCAINE","SOUTH","R","R1","NORTH BEACON HILL"
20130000223616,2013-06-27,NA,2013-06-27,1305,"DUI","DUI-LIQUOR","WEST","Q","Q3","QUEEN ANNE"
20150000904582,2015-07-15,2315,2015-07-16,832,NA,"THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
2008000016078,2008-01-12,2330,NA,300,"CAR PROWL","THEFT-AUTOACC","WEST","Q","Q3","SLU/CASCADE"
2013000043931,2013-02-07,2112,2013-02-07,2307,"FAMILY OFFENSE-NONVIOLENT","CHILD-ABANDON","NORTH","U",NA,"SANDPOINT"
20160000902780,2016-04-16,2300,2016-04-17,1213,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
20090000409283,2009-11-22,800,2009-11-24,1646,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","ROOSEVELT/RAVENNA"
20090000310822,2009-08-30,NA,2009-09-02,1928,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2",NA
2016000023701,2016-01-20,2030,2016-01-21,21,"THEFT-ALL OTHER",NA,"SOUTH","S","S3","RAINIER BEACH"
2010000017947,2010-01-16,1555,NA,1616,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20130000265774,2013-07-25,2300,2013-07-26,718,"MOTOR VEHICLE THEFT",NA,"SOUTHWEST","F","F2","HIGHLAND PARK"
20090000136800,2009-04-22,700,NA,2150,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"S","S3","RAINIER BEACH"
20150000180027,2015-05-31,156,2015-05-31,156,NA,"ASSLT-AGG-WEAPON","EAST",NA,"E2","CAPITOL HILL"
2017000089181,2017-03-13,302,2017-03-13,1339,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J2","PHINNEY RIDGE"
20110000352144,2011-10-28,2235,2011-10-28,2242,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L1","LAKECITY"
20160000902805,2016-04-07,1106,2016-04-17,NA,"THEFT-ALL OTHER","THEFT-OTH","NORTH",NA,"B3","WALLINGFORD"
20100000118617,2010-04-12,1300,2010-04-12,1317,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","M","M3","DOWNTOWN COMMERCIAL"
20140000231052,2014-07-15,1220,2014-07-15,1259,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
2016000043091,2016-02-05,100,2016-02-05,1039,NA,"THEFT-OTH","WEST","D","D1","SLU/CASCADE"
20080000323054,NA,1727,2008-08-29,2256,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","WEST","K","K2","PIONEER SQUARE"
20160000209281,NA,1948,2016-06-12,2236,"TRESPASS","TRESPASS","NORTH","B","B3","FREMONT"
20180000215722,NA,1104,2018-06-14,1104,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
2015000059500,2015-02-20,1900,2015-02-21,1317,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","L1","LAKECITY"
20180000248787,2018-07-07,0,2018-07-07,856,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","O","O2","SODO"
2008000045645,2008-02-02,2200,2008-02-04,1400,"CAR PROWL","THEFT-CARPROWL",NA,"B","B3","WALLINGFORD"
20160000376960,2016-10-15,2228,2016-10-18,910,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
20080000433597,2008-11-17,1500,2008-11-19,215,"ROBBERY-RESIDENTIAL","ROBBERY-RESIDENCE-BODYFORCE","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
NA,2012-10-25,1840,2012-10-25,1903,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
NA,2008-03-15,1000,NA,730,"THEFT-BICYCLE","THEFT-BICYCLE","EAST",NA,NA,"FIRST HILL"
20180000150521,2018-04-28,2307,2018-04-28,2308,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J","J3","ROOSEVELT/RAVENNA"
20180000113267,2018-03-30,2300,2018-03-31,859,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH",NA,"N3","GREENWOOD"
20100000224119,2010-07-01,1739,NA,1957,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M3","DOWNTOWN COMMERCIAL"
201100004411,2011-01-04,NA,2011-01-04,1710,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S1","SOUTH BEACON HILL"
20130000303601,2013-08-22,945,2013-08-22,1553,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","N","N3","NORTHGATE"
NA,2016-10-28,700,2016-10-29,859,"CAR PROWL","THEFT-AUTOACC","SOUTH","S","S2","RAINIER BEACH"
20160000906191,2016-09-12,1730,2016-09-12,2112,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","BITTERLAKE"
20140000219146,2014-07-06,1845,2014-07-06,2041,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","S","S3","RAINIER BEACH"
20170000312676,2017-08-21,1,2017-08-23,2146,"CAR PROWL","THEFT-LICENSE PLATE","EAST","G","G2","MADRONA/LESCHI"
20080000356885,2008-09-22,1920,2008-09-22,2125,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1","BALLARD SOUTH"
2016000011420,2016-01-09,NA,2016-01-10,2224,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","N","N3",NA
20090000315870,2009-09-04,1800,2009-09-06,1925,"RAPE","RAPE-STRONGARM","UNKNOWN","","","UNKNOWN"
20100000431201,2010-12-04,2300,2010-12-15,1342,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","SOUTH","S","S2","BRIGHTON/DUNLAP"
20180000900767,2018-01-24,100,2018-01-24,922,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","SANDPOINT"
20120000105984,2012-04-07,2015,2012-04-07,2041,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-GUN",NA,"L","L2","NORTHGATE"
20130000379498,2013-10-18,830,2013-10-19,39,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20120000238317,2012-01-01,1200,2012-07-23,1308,"SEX OFFENSE-OTHER","SEXOFF-OTHER","NORTH","L","L1","NORTHGATE"
20150000907882,2015-11-26,630,2015-11-28,1259,"CAR PROWL","THEFT-CARPROWL","EAST","G","G2","MADRONA/LESCHI"
20160000401018,2016-11-04,2330,2016-11-05,1510,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","D1","BELLTOWN"
20160000325618,2016-09-07,NA,2016-09-08,849,NA,"VEH-THEFT-AUTO",NA,"B","B3","WALLINGFORD"
20110000900166,2011-01-13,NA,2011-01-13,2258,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","B2","BALLARD SOUTH"
20140000115196,2014-04-13,200,2014-04-15,1143,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","CAPITOL HILL"
20180000132985,NA,1815,2018-04-16,8,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2",NA
20130000338679,2013-09-16,2100,2013-09-17,954,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES",NA,"G","G2","JUDKINS PARK/NORTH BEACON HILL"
NA,2010-05-30,1900,2010-05-31,1504,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","B3",NA
20130000905490,2013-04-09,1130,2013-04-09,1421,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","SLU/CASCADE"
20180000172634,NA,1900,2018-05-14,1809,"CAR PROWL","THEFT-CARPROWL",NA,"M","M2","SLU/CASCADE"
2014000097754,2014-03-31,1528,2014-03-31,1528,"PROSTITUTION","PROSTITUTION-ASSIST-PROMOTE","NORTH","N","N3","NORTHGATE"
20160000273297,2016-07-29,1513,2016-07-30,1036,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M2","DOWNTOWN COMMERCIAL"
NA,2012-10-06,0,2012-10-08,730,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20120000441462,2012-12-27,2228,2012-12-27,2228,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","K",NA,"CHINATOWN/INTERNATIONAL DISTRICT"
20130000242256,2013-07-09,900,2013-07-09,1018,"CAR PROWL","THEFT-LICENSE PLATE","WEST","Q","Q1","MAGNOLIA"
20090000147104,2009-05-01,145,NA,220,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K2","PIONEER SQUARE"
20170000204866,2017-06-07,2342,2017-06-07,2342,"DUI","DUI-LIQUOR","WEST","M","M3","DOWNTOWN COMMERCIAL"
20110000900253,2011-01-19,1200,2011-01-19,2101,NA,"THEFT-OTH","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
20170000906986,2017-08-05,1100,2017-08-05,1640,"CAR PROWL","THEFT-AUTOACC","WEST","D","D2","QUEEN ANNE"
20130000900069,2013-01-01,830,NA,1326,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","ROOSEVELT/RAVENNA"
20180000149140,2018-04-17,2359,NA,2225,"BURGLARY-RESIDENTIAL",NA,"NORTH","N","N3",NA
20130000130243,2013-04-18,1440,2013-04-18,1440,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","C","C2","MONTLAKE/PORTAGE BAY"
20140000905684,2014-07-07,1403,2014-07-07,1521,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","U","U1","UNIVERSITY"
20080000190500,2008-05-26,2330,2008-05-27,1015,"CAR PROWL","THEFT-AUTOACC","NORTH","J","J3","PHINNEY RIDGE"
20090000126252,2009-04-14,2343,2009-04-14,2343,"DUI","DUI-LIQUOR","UNKNOWN","","","UNKNOWN"
20130000460305,2013-12-21,2100,2013-12-26,1847,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","E","E1","CAPITOL HILL"
2018000048777,NA,2300,2018-02-08,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","BALLARD SOUTH"
20150000357556,2015-10-08,700,2015-10-12,2120,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","W3","FAUNTLEROY SW"
2011000049576,NA,420,2011-02-11,442,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","NORTHGATE"
20170000347980,2017-09-18,1100,2017-09-18,NA,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
20180000183620,2018-05-22,37,2018-05-22,1514,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST",NA,"G1","FIRST HILL"
20090000213244,2009-06-20,400,2009-06-20,430,"THEFT-ALL OTHER","THEFT-OTH","WEST",NA,NA,"BELLTOWN"
2011000090741,2011-03-20,NA,2011-03-20,314,"DUI","DUI-LIQUOR","NORTH","L","L1","NORTHGATE"
20090000265185,2009-07-26,2000,2009-07-29,1228,NA,"THEFT-AUTOACC","SOUTH","R","R1","NORTH BEACON HILL"
20120000194815,2012-06-21,1522,2012-06-21,1522,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U3","SANDPOINT"
20120000324689,2012-09-23,2330,NA,1007,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","O","O3","GEORGETOWN"
20170000903799,2017-04-27,1500,2017-04-27,NA,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2",NA
20140000327859,2014-10-01,0,2014-10-01,517,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","Q","Q3","QUEEN ANNE"
20140000905285,2014-06-20,2000,2014-06-21,6,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20120000185371,2012-06-14,NA,2012-06-14,526,"TRESPASS","TRESPASS","NORTH","L","L2","NORTHGATE"
20090000232739,2009-07-04,2316,2009-07-04,2316,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
20110000398950,2011-12-13,128,2011-12-13,236,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","NORTH","L","L1","LAKECITY"
20180000282643,2018-07-31,1008,2018-07-31,1008,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","R1","MID BEACON HILL"
20080000268861,2008-07-21,2237,2008-07-21,2239,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F1","HIGHLAND PARK"
NA,2014-10-04,NA,2014-11-17,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
20140000134885,2014-05-01,2200,2014-05-02,910,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","SLU/CASCADE"
20110000173764,2011-05-31,1230,2011-05-31,2006,"CAR PROWL",NA,"SOUTH",NA,NA,"MOUNT BAKER"
20160000900611,2016-01-21,1004,2016-01-25,2039,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J1","BALLARD NORTH"
20130000213786,2013-06-19,2241,2013-06-19,NA,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20130000162517,2013-05-12,1800,2013-05-14,1904,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
NA,2008-05-25,1540,2008-05-25,1610,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20170000413945,2017-11-07,2254,2017-11-08,17,"DUI",NA,"EAST","E","E1","CAPITOL HILL"
20100000126045,2010-04-18,1230,2010-04-18,1230,"NARCOTIC","NARC-POSSESS-MARIJU","WEST","M","M3","DOWNTOWN COMMERCIAL"
2013000047378,2013-02-10,1720,NA,2022,NA,"BURGLARY-NOFORCE-NONRES","WEST","M","M3","DOWNTOWN COMMERCIAL"
20140000190802,2014-06-15,1256,2014-06-15,1256,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"W","W1","NORTH ADMIRAL"
NA,2011-04-13,1530,2011-04-18,1201,"THEFT-ALL OTHER","THEFT-OTH",NA,"Q","Q2","QUEEN ANNE"
20180000289666,2018-08-04,1159,NA,940,"CAR PROWL",NA,"NORTH",NA,"B3","WALLINGFORD"
20180000171834,2018-05-09,NA,2018-05-14,1056,"THEFT-BUILDING","THEFT-BUILDING","EAST","G","G3","JUDKINS PARK/NORTH BEACON HILL"
20100000325458,2010-09-16,1915,2010-09-16,2245,"CAR PROWL","THEFT-CARPROWL",NA,"M","M2","SLU/CASCADE"
NA,2014-10-27,700,2014-10-28,901,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","NORTH","N","N2","NORTHGATE"
20100000902357,2010-12-08,800,2010-12-13,1052,NA,"THEFT-AUTOACC","SOUTHWEST","W","W3","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20170000467238,2017-12-20,939,2017-12-20,939,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
20100000391036,2010-11-08,2145,2010-11-08,2235,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S3","RAINIER VIEW"
20100000336622,2010-09-25,915,2010-09-26,754,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","W3","MORGAN"
20110000340538,2011-10-18,1048,2011-10-18,1151,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U1","ROOSEVELT/RAVENNA"
2018000050237,2018-02-09,NA,2018-02-09,1850,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
20180000153796,2018-05-01,1245,2018-05-01,1852,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","L2",NA
2009000012036,NA,2345,2009-01-10,1407,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F1","PIGEON POINT"
20160000909147,2016-12-20,2000,2016-12-21,1409,"BURGLARY-RESIDENTIAL-SECURE PARKING",NA,"SOUTHWEST","W","W2","ALASKA JUNCTION"
20100000440989,2010-12-23,2001,2010-12-23,2025,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U3","ROOSEVELT/RAVENNA"
201200005066,2012-01-05,1953,2012-01-05,1953,"NARCOTIC","NARC-POSSESS-COCAINE","EAST","G",NA,"CENTRAL AREA/SQUIRE PARK"
20080000174595,2008-05-13,1900,2008-05-15,1737,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTHWEST","F",NA,"NORTH DELRIDGE"
20090000331984,2009-09-13,NA,2009-09-19,1332,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","WEST","Q","Q2","QUEEN ANNE"
2016000042600,2016-02-04,1300,2016-02-04,2302,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"L",NA,NA
20160000377865,2016-10-18,2045,2016-10-18,2130,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F1","HIGH POINT"
20150000180245,2015-05-29,1800,NA,1219,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","J1","BALLARD NORTH"
NA,2012-04-02,1800,2012-04-03,1024,"BURGLARY-COMMERCIAL",NA,NA,"E","E3","FIRST HILL"
NA,2012-09-10,2100,2012-09-11,1039,"THEFT-ALL OTHER","THEFT-MAIL",NA,"U",NA,NA
20150000271497,2015-08-02,1000,2015-08-06,NA,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","LAKEWOOD/SEWARD PARK"
2017000080211,2017-03-05,2100,2017-03-06,923,"CAR PROWL","THEFT-CARPROWL","SOUTH","S",NA,"BRIGHTON/DUNLAP"
20170000161434,2017-05-08,1019,2017-05-08,1523,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
2015000091358,2015-03-20,1427,2015-03-20,1427,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","S","S1","SOUTH BEACON HILL"
20120000252354,2012-08-02,900,2012-08-02,1244,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20130000346608,2013-09-23,1345,2013-09-23,1345,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S3","RAINIER VIEW"
2012000052772,2012-02-21,1115,2012-02-21,1115,"DUI","DUI-DRUGS","NORTH","J","J1","GREENWOOD"
2010000032191,2010-01-28,1100,2010-01-28,1730,"MOTOR VEHICLE THEFT",NA,"NORTH","L","L3","LAKECITY"
20160000312852,NA,2000,2016-08-29,1157,"TRESPASS","TRESPASS","EAST","E",NA,"FIRST HILL"
20100000902243,2010-12-04,1640,2010-12-05,1659,NA,"THEFT-CARPROWL","NORTH","U","U1","UNIVERSITY"
20170000323522,2017-08-31,1746,2017-08-31,1746,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R3","COLUMBIA CITY"
20080000216335,2008-06-15,1130,2008-06-15,1342,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","SLU/CASCADE"
20110000900092,2011-01-05,1900,2011-01-07,1210,"THEFT-BUILDING","THEFT-BUILDING","EAST","G","G2","JUDKINS PARK/NORTH BEACON HILL"
20100000396377,2010-11-12,2300,2010-11-13,1034,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20130000355476,2013-09-15,1330,2013-09-30,1024,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","D1","SLU/CASCADE"
20120000399125,2012-11-21,1215,2012-11-21,1236,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","J",NA,NA
20170000353544,2017-09-22,700,2017-09-22,1720,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U",NA,"UNIVERSITY"
2013000044825,2013-02-03,1,2013-02-08,1704,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20080000170111,2008-05-12,859,2008-05-12,859,"DUI","DUI-DRUGS","NORTH","L","L3","LAKECITY"
2012000078831,NA,1353,2012-03-21,1353,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","G","G3","MADRONA/LESCHI"
20160000349206,2016-09-26,1020,2016-09-26,1056,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
2016000039806,2016-02-02,1420,NA,2017,"THEFT-SHOPLIFT",NA,"NORTH","L","L2","NORTHGATE"
20130000440542,2013-12-08,1621,2013-12-08,NA,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","CAPITOL HILL"
NA,2015-02-10,1227,2015-02-10,1227,"CAR PROWL","THEFT-AUTOACC","SOUTH","O","O3","GEORGETOWN"
20080000359398,2008-09-24,1500,2008-09-24,1531,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","U1","UNIVERSITY"
20120000272717,2012-08-16,2243,2012-08-16,2254,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","Q3","SLU/CASCADE"
20080000302682,2008-08-14,1930,2008-08-15,227,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","W1","NORTH ADMIRAL"
20160000908678,2016-11-28,2100,2016-11-29,1916,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2","QUEEN ANNE"
20120000109872,2012-04-10,1800,2012-04-11,845,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","F","F3","SOUTH PARK"
20130000259511,2013-06-21,1200,2013-07-21,2112,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","D","D3","SLU/CASCADE"
20080000322118,2008-08-29,140,2008-08-29,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U2","UNIVERSITY"
20140000337240,2014-10-08,1715,2014-10-08,1756,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","F","F3","HIGHLAND PARK"
20180000227636,2018-05-06,NA,2018-06-22,908,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","B","B3","WALLINGFORD"
20090000363727,2009-10-08,1900,2009-10-15,1205,"CAR PROWL","THEFT-CARPROWL","WEST","K","K2","PIONEER SQUARE"
2017000098620,2017-03-20,1658,2017-03-20,1658,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"L",NA,"NORTHGATE"
20150000159448,2015-05-14,2030,2015-05-15,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","C1","CAPITOL HILL"
2010000042129,2010-02-05,1800,2010-02-06,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E1","CAPITOL HILL"
20150000208959,2015-06-21,300,2015-06-21,300,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","ROOSEVELT/RAVENNA"
20180000904874,2018-05-30,1500,2018-06-02,703,"CAR PROWL","THEFT-CARPROWL","EAST","C",NA,NA
20160000454335,2016-12-19,340,2016-12-19,340,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTHWEST","F","F1",NA
20140000160152,2014-05-21,2300,2014-05-22,1301,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","L1","LAKECITY"
20080000133903,2008-04-10,NA,2008-04-14,1219,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,"B3","WALLINGFORD"
20160000224852,2016-06-24,1330,2016-06-24,1639,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O2","GEORGETOWN"
20120000193368,2012-06-20,1330,2012-06-20,1341,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U2","UNIVERSITY"
20080000146572,2008-04-18,800,2008-04-24,1301,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E1","CAPITOL HILL"
20110000370938,2011-11-12,2200,2011-11-15,1420,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","U","U1","UNIVERSITY"
20160000268779,2016-07-27,115,NA,1133,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","S3","RAINIER VIEW"
20090000389510,2009-11-05,2000,2009-11-06,1745,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J1",NA
20150000446152,2015-12-26,1814,2015-12-26,1825,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,NA,"M2",NA
20180000907343,2018-08-11,2135,2018-08-12,902,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","SANDPOINT"
20090000420561,2009-12-04,1200,2009-12-05,1421,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","B","B2","FREMONT"
20080000153186,2008-04-29,1320,2008-04-29,1440,"THEFT-SHOPLIFT",NA,"SOUTHWEST","W","W3","MORGAN"
20170000301553,2017-08-15,1237,2017-08-15,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
